,brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date
968007,78177.0,for_sale,27500.0,,,0.28,302887.0,Buna,Texas,77612.0,,
968009,33745.0,for_sale,19000.0,,,0.36,1196871.0,Orange,Texas,77630.0,,
968012,1554.0,for_sale,150000.0,,,21.5,1893965.0,Buna,Texas,77612.0,,
968013,1554.0,for_sale,150000.0,,,21.5,4632.0,Buna,Texas,77612.0,,
968014,1554.0,for_sale,418000.0,,,76.09,858844.0,Kirbyville,Texas,75956.0,,
968015,81575.0,for_sale,400000.0,,,31.26,1956017.0,Orange,Texas,77632.0,,
968016,51514.0,for_sale,175000.0,,,17.3,565013.0,Vidor,Texas,77662.0,,
968017,81573.0,for_sale,453000.0,,,8.17,1762946.0,Orange,Texas,77630.0,,
968018,1554.0,for_sale,225000.0,,,33.06,1510138.0,Kirbyville,Texas,75956.0,,
968019,53573.0,for_sale,1700000.0,1.0,1.0,147.64,140653.0,Orange,Texas,77632.0,1200.0,
968021,53573.0,for_sale,50000.0,3.0,1.0,0.31,1663830.0,Orange,Texas,77632.0,875.0,5/21/2010
968022,1851.0,for_sale,85000.0,3.0,1.0,0.19,1059642.0,Orange,Texas,77630.0,1038.0,9/11/2018
968023,33717.0,for_sale,42500.0,,,16.0,1449290.0,Orange,Texas,77630.0,,
968025,93123.0,for_sale,135000.0,2.0,1.0,,1164227.0,Kirbyville,Texas,75956.0,1265.0,
968026,48623.0,for_sale,140000.0,2.0,1.0,0.5,718971.0,Bridge City,Texas,77611.0,1271.0,2/23/2009
968027,81573.0,for_sale,235000.0,5.0,4.0,0.48,568529.0,Orange,Texas,77630.0,2515.0,
968028,24643.0,for_sale,269900.0,3.0,2.0,0.64,768397.0,Orange,Texas,77630.0,2172.0,
968029,388.0,for_sale,104900.0,3.0,1.0,0.16,1739801.0,Bridge City,Texas,77611.0,1053.0,10/13/2011
968030,74749.0,for_sale,139900.0,3.0,1.0,0.2,486548.0,Orange,Texas,77632.0,1225.0,
968031,24643.0,for_sale,222500.0,4.0,2.0,,801647.0,Orange,Texas,77632.0,2571.0,5/23/2017
968032,81573.0,for_sale,200000.0,4.0,2.0,1.66,1586261.0,Vidor,Texas,77662.0,2400.0,10/22/2019
968033,81575.0,for_sale,280000.0,4.0,2.0,0.18,665720.0,Orange,Texas,77632.0,2512.0,6/30/2006
968034,1851.0,for_sale,29900.0,,,2.3,807277.0,West Orange,Texas,77630.0,,5/21/2007
968035,81575.0,for_sale,220000.0,3.0,2.0,,1650947.0,Orange,Texas,77632.0,1730.0,5/16/2012
968036,79899.0,for_sale,875000.0,4.0,4.0,8.9,1731803.0,Bridge City,Texas,77630.0,5463.0,3/22/2021
968037,23859.0,for_sale,275000.0,5.0,3.0,0.57,1665004.0,Vidor,Texas,77662.0,2246.0,2/8/2016
968038,81575.0,for_sale,425000.0,4.0,3.0,5.0,1246373.0,Vidor,Texas,77662.0,4288.0,
968039,24647.0,for_sale,659900.0,5.0,2.0,21.0,190660.0,Orange,Texas,77632.0,2786.0,
968040,81573.0,for_sale,229900.0,4.0,2.0,1.09,566995.0,Orange,Texas,77632.0,2539.0,
968041,81575.0,for_sale,399900.0,5.0,4.0,2.0,1315241.0,Vidor,Texas,77662.0,3159.0,
968043,24646.0,for_sale,46000.0,,,2.2,1900922.0,Orange,Texas,77632.0,,
968044,62208.0,for_sale,349999.0,3.0,2.0,7.42,303915.0,Orange,Texas,77630.0,2476.0,
968046,78979.0,for_sale,19500.0,,,1.0,1852437.0,Vidor,Texas,77662.0,,
968047,81663.0,for_sale,19500.0,,,1.0,1852436.0,Vidor,Texas,77662.0,,
968048,81663.0,for_sale,69000.0,,,2.47,1956351.0,Vidor,Texas,77662.0,,
968049,78979.0,for_sale,19500.0,,,0.72,1883952.0,Vidor,Texas,77662.0,,
968050,48623.0,for_sale,58000.0,,,0.76,1082654.0,Orange,Texas,77630.0,,
968051,24646.0,for_sale,124200.0,,,6.94,1900922.0,Orange,Texas,77632.0,,
968053,78979.0,for_sale,69000.0,,,2.46,1956350.0,Vidor,Texas,77662.0,,
968054,48623.0,for_sale,85000.0,,,0.34,1851583.0,Bridge City,Texas,77611.0,,
968055,81575.0,for_sale,441000.0,,,26.77,1881568.0,Bridge City,Texas,77630.0,,
968056,15671.0,for_sale,150000.0,,,0.97,781474.0,Orange,Texas,77630.0,,
968057,22960.0,for_sale,249000.0,,,1.98,951883.0,Buna,Texas,77612.0,,
968058,34119.0,for_sale,80000.0,3.0,1.0,0.68,52576.0,West Orange,Texas,77630.0,1134.0,
968060,34119.0,for_sale,81500.0,1.0,1.0,0.61,78788.0,Vidor,Texas,77662.0,924.0,
968061,89697.0,for_sale,164900.0,3.0,2.0,0.41,1528695.0,Orange,Texas,77630.0,2068.0,
968062,81575.0,for_sale,259000.0,5.0,4.0,0.73,700089.0,Orange,Texas,77630.0,4214.0,7/13/2015
968063,81575.0,for_sale,74000.0,3.0,1.0,0.14,1082632.0,Orange,Texas,77630.0,1012.0,
968064,35608.0,for_sale,149900.0,3.0,3.0,1.03,111639.0,Vidor,Texas,77662.0,1489.0,
968065,97795.0,for_sale,1300000.0,4.0,3.0,44.57,519445.0,Kirbyville,Texas,75956.0,2356.0,
968066,81575.0,for_sale,179900.0,3.0,2.0,0.46,563533.0,Vidor,Texas,77662.0,1728.0,
968067,34119.0,for_sale,149900.0,3.0,3.0,,111640.0,Vidor,Texas,77662.0,1489.0,
968068,72278.0,for_sale,169900.0,4.0,2.0,5.02,465422.0,Vidor,Texas,77662.0,1748.0,
968069,24647.0,for_sale,274500.0,3.0,2.0,1.0,1527388.0,Orange,Texas,77632.0,1800.0,
968070,73709.0,for_sale,19500.0,,,,1866205.0,Buna,Texas,77612.0,,
968071,,for_sale,315000.0,3.0,2.0,13.01,1797947.0,Kirbyville,Texas,75956.0,1669.0,
968072,1554.0,for_sale,189900.0,3.0,2.0,0.18,831874.0,Groves,Texas,77619.0,1581.0,
968073,88760.0,for_sale,164900.0,3.0,2.0,2.27,1807715.0,Orange,Texas,77630.0,1680.0,2/9/2006
968074,81575.0,for_sale,544000.0,3.0,3.0,10.0,1406659.0,Orange,Texas,77632.0,3102.0,
968075,23859.0,for_sale,289000.0,3.0,3.0,0.23,874418.0,Orange,Texas,77630.0,1824.0,
968076,81697.0,for_sale,230000.0,4.0,2.0,1.0,266955.0,Kirbyville,Texas,75956.0,2055.0,
968077,4328.0,for_sale,299999.0,4.0,2.0,,538878.0,Kirbyville,Texas,75956.0,,
968078,27172.0,for_sale,219900.0,3.0,2.0,1.0,806068.0,Orange,Texas,77632.0,1670.0,3/11/2019
968079,24643.0,for_sale,300000.0,4.0,3.0,,1075630.0,Orange,Texas,77632.0,2589.0,
968081,22959.0,for_sale,168000.0,3.0,2.0,0.16,906833.0,Groves,Texas,77619.0,1583.0,
968082,81575.0,for_sale,224900.0,4.0,2.0,1.35,553579.0,Buna,Texas,77612.0,2201.0,9/13/2013
968083,76981.0,for_sale,375000.0,4.0,3.0,0.29,1502806.0,Orange,Texas,77632.0,3386.0,
968084,81575.0,for_sale,28500.0,,,0.37,569004.0,Orange,Texas,77630.0,,
968085,2762.0,for_sale,185000.0,2.0,1.0,,263931.0,Buna,Texas,77612.0,1748.0,
968086,27172.0,for_sale,419900.0,4.0,6.0,0.49,1299560.0,Orange,Texas,77630.0,3737.0,11/9/2020
968087,22960.0,for_sale,29995.0,,,0.32,131626.0,Orange,Texas,77630.0,,
968088,78908.0,for_sale,52000.0,,,0.32,1103595.0,Orange,Texas,77630.0,,
968089,23859.0,for_sale,355000.0,4.0,5.0,0.27,1254696.0,Bridge City,Texas,77611.0,2779.0,
968090,24643.0,for_sale,25000.0,,,0.41,1934504.0,Bridge City,Texas,77611.0,,
968091,4982.0,for_sale,323212.0,,,25.85,1946216.0,Buna,Texas,77612.0,,
968092,81575.0,for_sale,159000.0,,,1.0,1902082.0,Orange,Texas,77630.0,,
968093,1851.0,for_sale,1500000.0,,,5.43,1312635.0,Orange,Texas,77630.0,,
968094,23859.0,for_sale,105000.0,4.0,3.0,1.39,1355740.0,Orange,Texas,77632.0,2618.0,
968096,58926.0,for_sale,115000.0,1.0,1.0,0.32,1527261.0,Groves,Texas,77619.0,824.0,
968098,51514.0,for_sale,94000.0,3.0,1.0,0.19,1308823.0,Orange,Texas,77630.0,1417.0,1/8/2007
968099,19102.0,for_sale,230000.0,4.0,3.0,0.77,401823.0,Orange,Texas,77630.0,2604.0,
968100,81575.0,for_sale,549900.0,3.0,3.0,7.17,1751402.0,Orange,Texas,77632.0,2972.0,
968101,102672.0,for_sale,205000.0,4.0,2.0,0.32,851631.0,Orange,Texas,77630.0,2252.0,3/4/2013
968103,22960.0,for_sale,123840.0,3.0,2.0,0.45,1409594.0,Orange,Texas,77632.0,1320.0,5/22/2015
968104,388.0,for_sale,20000.0,,,1.32,454913.0,Orange,Texas,77630.0,,
968105,102672.0,for_sale,624000.0,5.0,4.0,5.33,1822296.0,Orange,Texas,77630.0,4264.0,
968106,48625.0,for_sale,289900.0,3.0,2.0,0.37,143000.0,Bridge City,Texas,77611.0,1530.0,
968108,61825.0,for_sale,69900.0,,,10.97,1001684.0,Orange,Texas,77632.0,,
968109,23859.0,for_sale,139900.0,3.0,2.0,0.47,611554.0,Port Arthur,Texas,77642.0,1552.0,
968110,81575.0,for_sale,369900.0,4.0,3.0,0.37,1100715.0,Orange,Texas,77630.0,2255.0,
968111,81575.0,for_sale,415000.0,4.0,3.0,0.42,1101411.0,Orange,Texas,77630.0,2472.0,
968113,81663.0,for_sale,239900.0,4.0,2.0,0.59,710409.0,Pinehurst,Texas,77630.0,2832.0,
968115,81572.0,for_sale,345000.0,3.0,2.0,0.27,1554039.0,Bridge City,Texas,77611.0,2239.0,4/3/2020
968116,81575.0,for_sale,269900.0,4.0,3.0,0.28,1281323.0,Vidor,Texas,77662.0,2293.0,4/4/2007
968117,81572.0,for_sale,190000.0,3.0,1.0,0.68,1392321.0,Orange,Texas,77630.0,1447.0,7/5/2012
968118,19903.0,for_sale,305000.0,3.0,3.0,2.05,1434930.0,Orange,Texas,77632.0,2042.0,7/31/2018
968119,23859.0,for_sale,40000.0,,,0.94,1898793.0,Orangefield,Texas,77630.0,,
968121,1554.0,for_sale,254900.0,3.0,2.0,0.36,1430801.0,Groves,Texas,77619.0,1926.0,
968122,80293.0,for_sale,218000.0,3.0,2.0,0.23,1235649.0,Groves,Texas,77619.0,1620.0,
968123,53326.0,for_sale,1700000.0,1.0,1.0,147.64,140653.0,Orange,Texas,77630.0,1200.0,
968124,24647.0,for_sale,294900.0,3.0,2.0,0.22,769931.0,Orange,Texas,77632.0,1951.0,
968125,78979.0,for_sale,25000.0,,,0.53,389733.0,Vidor,Texas,77662.0,,
968126,14924.0,for_sale,236000.0,3.0,2.0,0.21,1095395.0,Groves,Texas,77619.0,1752.0,
968127,78979.0,for_sale,35000.0,,,0.47,1962988.0,Vidor,Texas,77662.0,,
968128,78979.0,for_sale,35000.0,,,0.46,1962988.0,Vidor,Texas,77662.0,,
968129,78979.0,for_sale,32000.0,,,0.49,1962988.0,Vidor,Texas,77662.0,,
968130,33717.0,for_sale,20000.0,,,0.14,295578.0,Port Arthur,Texas,77642.0,,
968131,1851.0,for_sale,249900.0,,,4.0,1140417.0,Orange,Texas,77630.0,,
968132,81697.0,for_sale,174900.0,,,1.0,630232.0,Kirbyville,Texas,75956.0,,
968133,22960.0,for_sale,145000.0,,,0.51,869550.0,Bridge City,Texas,77611.0,,
968134,30635.0,for_sale,29900.0,3.0,2.0,0.53,1780750.0,Orange,Texas,77630.0,1232.0,2/26/2019
968135,34119.0,for_sale,79900.0,2.0,1.0,1.0,872567.0,Vidor,Texas,77662.0,1128.0,
968136,53573.0,for_sale,199000.0,3.0,2.0,1.15,1206664.0,Orange,Texas,77630.0,2435.0,
968137,53573.0,for_sale,61500.0,3.0,1.0,,1017373.0,Orange,Texas,77630.0,968.0,
968139,9381.0,for_sale,94400.0,4.0,2.0,0.52,1006650.0,Orange,Texas,77632.0,2045.0,
968140,54661.0,for_sale,338000.0,5.0,3.0,3.5,527982.0,Orange,Texas,77630.0,3510.0,
968141,93123.0,for_sale,265000.0,3.0,3.0,1.98,1491084.0,Kirbyville,Texas,75956.0,1870.0,3/29/2022
968143,72278.0,for_sale,96500.0,3.0,2.0,,1739825.0,Orange,Texas,77632.0,1792.0,
968144,48623.0,for_sale,145000.0,4.0,3.0,0.21,661039.0,Port Arthur,Texas,77642.0,1882.0,
968145,81575.0,for_sale,164000.0,4.0,2.0,0.33,815530.0,Orange,Texas,77632.0,1829.0,
968146,21946.0,for_sale,159900.0,3.0,2.0,0.29,1480625.0,Orange,Texas,77630.0,1740.0,7/11/2018
968147,24643.0,for_sale,131316.0,3.0,2.0,0.14,899310.0,Orange,Texas,77630.0,1440.0,
968148,81575.0,for_sale,300000.0,3.0,2.0,10.0,1798572.0,Buna,Texas,77612.0,1920.0,12/6/2019
968149,23859.0,for_sale,179000.0,4.0,2.0,,535966.0,Orange,Texas,77632.0,2012.0,3/4/2020
968150,81575.0,for_sale,250000.0,4.0,2.0,0.68,1239145.0,Orange,Texas,77630.0,2000.0,
968151,1851.0,for_sale,124500.0,3.0,2.0,,850566.0,Orange,Texas,77630.0,1278.0,
968152,81575.0,for_sale,199500.0,4.0,2.0,0.66,1526649.0,Mauriceville,Texas,77632.0,1895.0,
968153,96758.0,for_sale,175000.0,3.0,2.0,0.2,254346.0,Buna,Texas,77612.0,1612.0,
968154,24643.0,for_sale,469000.0,4.0,3.0,7.0,1388436.0,Orange,Texas,77632.0,2447.0,4/3/2019
968155,1851.0,for_sale,189900.0,3.0,2.0,0.16,1478280.0,Groves,Texas,77619.0,1388.0,
968156,81575.0,for_sale,237000.0,3.0,3.0,,1093528.0,Orange,Texas,77630.0,1514.0,11/20/2017
968158,22960.0,for_sale,379900.0,5.0,3.0,2.0,360450.0,Vidor,Texas,77662.0,3168.0,
968159,1851.0,for_sale,65000.0,,,1.66,12838.0,Orange,Texas,77632.0,,
968160,85387.0,for_sale,259999.0,,,11.87,583950.0,Buna,Texas,77617.0,,
968161,88188.0,for_sale,349900.0,5.0,3.0,0.67,1214893.0,Orange,Texas,77632.0,2730.0,
968162,48625.0,for_sale,359900.0,4.0,3.0,0.41,1014789.0,Orange,Texas,77632.0,2410.0,12/31/2019
968163,81575.0,for_sale,118000.0,,,5.1,1957279.0,Orange,Texas,77632.0,,
968165,1851.0,for_sale,99900.0,,,3.0,1881568.0,Orange,Texas,77630.0,,
968166,51514.0,for_sale,27000.0,,,0.13,1314117.0,Bridge City,Texas,77611.0,,
968167,22960.0,for_sale,275000.0,,,20.32,422034.0,Kirbyville,Texas,75956.0,,
968168,51514.0,for_sale,125000.0,,,11.0,564246.0,Vidor,Texas,77662.0,,
968169,24643.0,for_sale,57500.0,,,0.62,1326615.0,Orange,Texas,77630.0,,
968170,24643.0,for_sale,35000.0,,,0.23,689734.0,Bridge City,Texas,77611.0,,
968171,81575.0,for_sale,349900.0,4.0,2.0,0.46,884775.0,Orange,Texas,77630.0,2068.0,
968173,81575.0,for_sale,105000.0,3.0,2.0,0.16,284596.0,Orange,Texas,77630.0,1762.0,
968174,81575.0,for_sale,105000.0,3.0,2.0,3.16,1357350.0,Orange,Texas,77632.0,1232.0,11/30/2007
968175,23859.0,for_sale,103000.0,3.0,2.0,0.23,278367.0,Orange,Texas,77630.0,1512.0,
968176,22959.0,for_sale,155800.0,3.0,2.0,0.15,1535899.0,Groves,Texas,77619.0,1628.0,
968177,53573.0,for_sale,242500.0,3.0,3.0,0.28,1574645.0,Orange,Texas,77630.0,3542.0,6/9/2021
968178,66932.0,for_sale,179900.0,4.0,2.0,,873005.0,Groves,Texas,77619.0,2616.0,
968179,78979.0,for_sale,165000.0,3.0,2.0,0.38,32562.0,Orange,Texas,77630.0,1577.0,
968181,23859.0,for_sale,175000.0,4.0,3.0,,724281.0,Kirbyville,Texas,75956.0,2115.0,
968182,34119.0,for_sale,175000.0,4.0,2.0,0.82,258726.0,Vidor,Texas,77662.0,1792.0,
968183,26350.0,for_sale,139000.0,2.0,2.0,,1533494.0,Orange,Texas,77632.0,1059.0,2/3/2022
968184,88188.0,for_sale,25000.0,,,,1757069.0,Port Arthur,Texas,77655.0,,
968186,1554.0,for_sale,174900.0,3.0,2.0,0.16,1375750.0,Groves,Texas,77619.0,1315.0,
968187,27172.0,for_sale,250000.0,4.0,2.0,0.75,156737.0,Vidor,Texas,77662.0,2433.0,8/29/2018
968188,33745.0,for_sale,57000.0,,,5.58,1866143.0,Buna,Texas,77612.0,,
968190,1554.0,for_sale,595000.0,3.0,2.0,43.66,1643830.0,Kirbyville,Texas,75956.0,1583.0,
968191,24643.0,for_sale,218700.0,3.0,2.0,0.47,932238.0,Bridge City,Texas,77611.0,1805.0,
968192,19102.0,for_sale,285000.0,,,20.32,422034.0,Kirbyville,Texas,75929.0,,
968193,1720.0,for_sale,380064.0,4.0,3.0,7.0,1436794.0,Orange,Texas,77630.0,2160.0,
968194,19060.0,for_sale,390000.0,4.0,3.0,,1292457.0,Groves,Texas,77619.0,3346.0,
968195,24643.0,for_sale,650000.0,3.0,5.0,,782035.0,Bridge City,Texas,77611.0,4400.0,
968196,96758.0,for_sale,260000.0,3.0,2.0,2.61,577940.0,Buna,Texas,77612.0,2024.0,
968197,81575.0,for_sale,330000.0,4.0,4.0,2.89,1380310.0,Buna,Texas,77612.0,2755.0,
968198,51514.0,for_sale,434900.0,4.0,2.0,0.68,1083530.0,Orange,Texas,77630.0,2701.0,9/5/2018
968200,81575.0,for_sale,149900.0,4.0,2.0,0.18,1482469.0,Groves,Texas,77619.0,1426.0,
968201,35608.0,for_sale,200000.0,3.0,2.0,1.0,758343.0,Vidor,Texas,77662.0,1600.0,
968202,23859.0,for_sale,390000.0,4.0,4.0,,1636862.0,Orange,Texas,77632.0,3590.0,
968203,96758.0,for_sale,550000.0,3.0,3.0,12.08,316693.0,Buna,Texas,77612.0,2590.0,1/10/2018
968204,18228.0,for_sale,82999.0,,,0.44,1916827.0,Groves,Texas,77619.0,,
968205,48623.0,for_sale,349900.0,4.0,2.0,0.19,1552704.0,Groves,Texas,77619.0,2124.0,
968206,22959.0,for_sale,165000.0,,,4.51,1775362.0,Vidor,Texas,77662.0,,2/13/2008
968207,81575.0,for_sale,451691.0,4.0,4.0,,1345004.0,Groves,Texas,77619.0,2709.0,
968208,79899.0,for_sale,247670.0,3.0,2.0,0.21,650359.0,Bridge City,Texas,77611.0,1561.0,
968210,23859.0,for_sale,75000.0,3.0,2.0,,1001974.0,Bridge City,Texas,77611.0,2016.0,11/26/2019
968211,82588.0,for_sale,51500.0,3.0,1.0,,1032354.0,Orange,Texas,77630.0,1691.0,
968212,24643.0,for_sale,65000.0,2.0,1.0,,1158150.0,Orange,Texas,77632.0,868.0,
968213,48623.0,for_sale,189900.0,3.0,2.0,1.12,211952.0,Buna,Texas,77612.0,1450.0,11/28/2017
968214,23859.0,for_sale,30000.0,3.0,2.0,0.16,1081085.0,Port Arthur,Texas,77642.0,1446.0,
968215,51514.0,for_sale,69900.0,2.0,1.0,,899582.0,Orange,Texas,77630.0,1036.0,6/27/2008
968216,78979.0,for_sale,169900.0,3.0,2.0,0.27,451894.0,Vidor,Texas,77662.0,1675.0,
968217,48625.0,for_sale,149500.0,4.0,2.0,0.29,663592.0,Kirbyville,Texas,75956.0,1647.0,4/29/2022
968218,81575.0,for_sale,189900.0,3.0,2.0,0.26,1005779.0,Bridge City,Texas,77611.0,1729.0,
968219,1851.0,for_sale,289900.0,3.0,3.0,0.32,827014.0,Orange,Texas,77630.0,2698.0,
968220,22960.0,for_sale,254900.0,2.0,2.0,2.4,762163.0,Orange,Texas,77632.0,2160.0,
968221,81575.0,for_sale,129900.0,3.0,1.0,,1482183.0,Orange,Texas,77630.0,1147.0,8/14/2018
968222,79104.0,for_sale,173900.0,3.0,2.0,0.55,1535134.0,Groves,Texas,77619.0,1310.0,
968223,48625.0,for_sale,179900.0,3.0,2.0,0.2,1472400.0,Port Arthur,Texas,77642.0,1448.0,
968224,81575.0,for_sale,460000.0,4.0,3.0,2.5,1773537.0,Orange,Texas,77630.0,3606.0,1/5/2007
968225,388.0,for_sale,215000.0,4.0,2.0,2.0,1802872.0,Orange,Texas,77632.0,1554.0,
968226,81575.0,for_sale,249000.0,3.0,2.0,0.78,1465258.0,Bridge City,Texas,77611.0,1966.0,
968227,81575.0,for_sale,330000.0,3.0,3.0,0.33,58922.0,Bridge City,Texas,77611.0,2318.0,6/10/2014
968228,388.0,for_sale,449900.0,4.0,3.0,0.62,874966.0,Orange,Texas,77632.0,3097.0,
968229,81575.0,for_sale,439900.0,3.0,2.0,0.84,307181.0,Bridge City,Texas,77611.0,2600.0,2/24/2016
968231,81575.0,for_sale,295000.0,3.0,2.0,5.5,1062134.0,Buna,Texas,77612.0,2020.0,
968232,78979.0,for_sale,315500.0,4.0,2.0,0.92,635805.0,Vidor,Texas,77662.0,2829.0,11/4/2021
968233,84347.0,for_sale,35500.0,,,1.0,1860709.0,Orange,Texas,77632.0,,
968234,1554.0,for_sale,279900.0,4.0,3.0,0.54,734072.0,Bridge City,Texas,77611.0,2050.0,
968235,24643.0,for_sale,175000.0,3.0,2.0,,193541.0,Bridge City,Texas,77611.0,1544.0,
968236,81575.0,for_sale,239900.0,3.0,2.0,0.35,1657503.0,Orange,Texas,77632.0,1627.0,6/18/2007
968237,81575.0,for_sale,197000.0,3.0,2.0,0.23,1240461.0,Orange,Texas,77630.0,1300.0,
968238,81575.0,for_sale,209000.0,3.0,2.0,,1167453.0,Bridge City,Texas,77611.0,1584.0,9/26/2014
968239,61825.0,for_sale,220000.0,3.0,2.0,0.17,1301239.0,Groves,Texas,77619.0,1424.0,
968240,19102.0,for_sale,275000.0,3.0,3.0,0.19,85779.0,Bridge City,Texas,77611.0,1726.0,
968241,52365.0,for_sale,50000.0,,,0.48,1248593.0,Port Arthur,Texas,77642.0,,
968242,41415.0,for_sale,395000.0,4.0,4.0,0.9,605231.0,Bridge City,Texas,77611.0,2400.0,
968243,81663.0,for_sale,275000.0,3.0,2.0,0.22,443994.0,Vidor,Texas,77662.0,,
968244,48623.0,for_sale,539000.0,4.0,3.0,2.04,1453951.0,Vidor,Texas,77662.0,4028.0,
968245,1554.0,for_sale,269000.0,3.0,2.0,,1101945.0,Groves,Texas,77619.0,1650.0,
968246,1554.0,for_sale,180000.0,,,1.09,1236487.0,Port Arthur,Texas,77642.0,,
968247,66932.0,for_sale,69000.0,4.0,3.0,0.39,889403.0,Orange,Texas,77630.0,3191.0,10/22/2021
968248,81575.0,for_sale,59900.0,3.0,2.0,,492640.0,Orange,Texas,77630.0,1736.0,
968249,31307.0,for_sale,150000.0,4.0,3.0,0.22,477624.0,Vidor,Texas,77662.0,1980.0,12/16/2020
968250,81575.0,for_sale,89900.0,3.0,2.0,0.3,546819.0,Orange,Texas,77630.0,1736.0,
968251,22959.0,for_sale,180000.0,4.0,3.0,0.29,113458.0,Pinehurst,Texas,77630.0,2236.0,
968252,58926.0,for_sale,110000.0,3.0,2.0,0.16,1156060.0,Port Arthur,Texas,77642.0,1734.0,
968253,109987.0,for_sale,85000.0,3.0,2.0,0.34,1445395.0,Groves,Texas,77619.0,1049.0,
968254,23859.0,for_sale,119900.0,2.0,2.0,0.42,571927.0,West Orange,Texas,77630.0,1428.0,7/17/2019
968255,1851.0,for_sale,139900.0,2.0,2.0,,812788.0,Orange,Texas,77632.0,1460.0,
968256,81575.0,for_sale,129900.0,3.0,2.0,0.37,855141.0,Orange,Texas,77630.0,1398.0,
968257,30635.0,for_sale,195500.0,4.0,2.0,3.58,1611810.0,Vidor,Texas,77662.0,2432.0,
968258,1851.0,for_sale,314900.0,3.0,3.0,1.1,1732199.0,Orange,Texas,77630.0,2361.0,7/19/2019
968259,23859.0,for_sale,89900.0,3.0,1.0,0.4,1005506.0,Bridge City,Texas,77611.0,896.0,
968260,78979.0,for_sale,223000.0,3.0,2.0,0.53,1553925.0,Vidor,Texas,77662.0,1941.0,10/11/2018
968261,53573.0,for_sale,85000.0,3.0,1.0,0.17,1184717.0,Orange,Texas,77630.0,1092.0,
968262,23859.0,for_sale,189900.0,3.0,2.0,2.5,52989.0,Orange,Texas,77632.0,1765.0,
968263,96758.0,for_sale,150000.0,2.0,1.0,0.75,1202035.0,Buna,Texas,77612.0,1246.0,4/8/2014
968264,16441.0,for_sale,119000.0,2.0,1.0,,948966.0,Orange,Texas,77632.0,910.0,
968266,23859.0,for_sale,149750.0,4.0,2.0,0.16,399526.0,Orange,Texas,77630.0,1575.0,12/19/2017
968267,24643.0,for_sale,116900.0,3.0,2.0,0.14,898098.0,West Orange,Texas,77630.0,1530.0,4/13/2010
968268,81575.0,for_sale,139000.0,4.0,2.0,0.73,1135061.0,Orange,Texas,77632.0,2240.0,
968270,81575.0,for_sale,550000.0,4.0,2.0,1.46,1765253.0,Orange,Texas,77630.0,3680.0,
968271,81573.0,for_sale,155000.0,3.0,2.0,0.42,624573.0,Orange,Texas,77630.0,1608.0,
968272,22960.0,for_sale,429900.0,4.0,4.0,0.41,983875.0,Orange,Texas,77632.0,4198.0,10/4/2018
968273,388.0,for_sale,149900.0,3.0,2.0,0.36,1321208.0,Orange,Texas,77632.0,1380.0,
968274,53016.0,for_sale,144900.0,3.0,1.0,0.22,862665.0,Groves,Texas,77619.0,1472.0,
968275,1554.0,for_sale,189999.0,3.0,2.0,,1655824.0,Orange,Texas,77632.0,1456.0,
968276,81575.0,for_sale,124900.0,3.0,2.0,0.16,828779.0,Groves,Texas,77619.0,1660.0,
968277,26350.0,for_sale,388000.0,4.0,2.0,0.41,796521.0,Bridge City,Texas,77630.0,2508.0,11/20/2007
968278,388.0,for_sale,294900.0,4.0,3.0,0.95,1368911.0,Orange,Texas,77630.0,2254.0,
968279,81575.0,for_sale,570000.0,5.0,5.0,5.0,477127.0,Orange,Texas,77632.0,4110.0,
968280,7885.0,for_sale,675000.0,4.0,4.0,25.0,1392919.0,Kirbyville,Texas,75956.0,2700.0,
968281,81575.0,for_sale,399000.0,4.0,3.0,,639712.0,Orange,Texas,77630.0,2981.0,
968282,107043.0,for_sale,235000.0,4.0,3.0,0.16,624440.0,Groves,Texas,77619.0,1807.0,
968283,1851.0,for_sale,189900.0,3.0,2.0,0.2,901741.0,Orange,Texas,77630.0,1321.0,
968284,19102.0,for_sale,339000.0,4.0,3.0,0.16,829922.0,Groves,Texas,77619.0,2029.0,
968286,27172.0,for_sale,124900.0,3.0,2.0,0.31,1261303.0,Port Arthur,Texas,77642.0,1941.0,2/28/2022
968287,81573.0,for_sale,75000.0,3.0,2.0,,969355.0,Orange,Texas,77630.0,1200.0,
968288,81575.0,for_sale,159900.0,2.0,2.0,0.61,389433.0,Bridge City,Texas,77611.0,1400.0,9/15/2021
968289,81575.0,for_sale,55000.0,2.0,2.0,0.37,1181311.0,Orange,Texas,77630.0,924.0,
968290,1851.0,for_sale,83900.0,2.0,1.0,0.19,196881.0,Orange,Texas,77630.0,825.0,
968291,24647.0,for_sale,121000.0,2.0,1.0,0.22,584617.0,Bridge City,Texas,77611.0,1051.0,
968292,81575.0,for_sale,140000.0,2.0,2.0,3.0,324861.0,Orange,Texas,77632.0,1568.0,7/26/2007
968293,4982.0,for_sale,118000.0,3.0,2.0,0.17,757773.0,Buna,Texas,77612.0,1240.0,8/17/2021
968294,81575.0,for_sale,209900.0,3.0,2.0,3.0,989650.0,Orange,Texas,77630.0,1642.0,
968295,24645.0,for_sale,95000.0,,,4.8,724126.0,Buna,Texas,77612.0,,
